DEVICE_ID,DEVICE_TYPE,PETAL_ID,BUS_ID,CAN_ID,PETAL_LOC,DEVICE_LOC,FVC_ID,SLIT_ID,SLITBLOCK_ID,BLOCKFIBER_ID,SPECTRO_ID,ENABLED
M07279,POS,9,17,7279,9,445,9445,8,B09,F24,,N/A
M07280,POS,6,11,7280,2,99,6099,6,B06,F01,,N/A
M07281,POS,10,11,7281,5,68,10068,7,B12,F12,,N/A
M07282,POS,10,11,7282,5,40,10040,7,B04,F01,,N/A
M07283,POS,10,13,7283,5,175,10175,7,B04,F14,,N/A
M07285,POS,6,13,7285,2,107,6107,6,B11,F14,,N/A
M07286,POS,6,13,7286,2,157,6157,6,B11,F19,,N/A
M07287,POS,6,12,7287,2,233,6233,6,B05,F07,,N/A
M07289,POS,6,12,7289,2,172,6172,6,B05,F18,,N/A
M07291,POS,6,12,7291,2,216,6216,6,B04,F08,,N/A
M07293,POS,9,15,7293,9,362,9362,8,B01,F19,,N/A
M07294,POS,6,11,7294,2,60,6060,6,B07,F15,,N/A
M07295,POS,6,11,7295,2,77,6077,6,B07,F09,,N/A
M07296,POS,6,11,7296,2,53,6053,6,B07,F00,,N/A
M07297,POS,10,17,7297,5,401,10401,7,B16,F13,,N/A
M07299,POS,10,17,7299,5,466,10466,7,B17,F09,,N/A
M07301,POS,6,11,7301,2,111,6111,6,B07,F03,,N/A
M07304,POS,6,11,7304,2,100,6100,6,B06,F16,,N/A
M07305,POS,10,15,7305,5,280,10280,7,B06,F15,,N/A
M07306,POS,10,15,7306,5,336,10336,7,B06,F16,,N/A
M07307,POS,10,15,7307,5,381,10381,7,B10,F13,,N/A
M07308,POS,10,15,7308,5,360,10360,7,B11,F19,,N/A
M07309,POS,10,15,7309,5,359,10359,7,B10,F06,,N/A
M07310,POS,10,15,7310,5,315,10315,7,B06,F05,,N/A
M07311,POS,10,15,7311,5,340,10340,7,B11,F16,,N/A
M07312,POS,6,12,7312,2,186,6186,6,B05,F09,,N/A
M07313,POS,10,16,7313,5,447,10447,7,B06,F22,,N/A
M07314,POS,9,17,7314,9,399,9399,8,B09,F07,,N/A
M07315,POS,9,12,7315,9,165,9165,8,B11,F00,,N/A
M07316,POS,9,12,7316,9,125,9125,8,B10,F03,,N/A
M07317,POS,9,12,7317,9,137,9137,8,B11,F06,,N/A
M07319,POS,9,15,7319,9,405,9405,8,B00,F18,,N/A
M07320,POS,4,14,7320,0,384,4384,9,B06,F17,,N/A
M07321,POS,10,12,7321,5,272,10272,7,B08,F05,,N/A
M07322,POS,10,12,7322,5,273,10273,7,B09,F00,,N/A
M07323,POS,9,16,7323,9,448,9448,8,B13,F03,,N/A
M07324,POS,9,23,7324,9,212,9212,8,B05,F18,,N/A
M07325,POS,4,12,7325,0,185,4185,9,B01,F18,,N/A
M07326,POS,4,15,7326,0,337,4337,9,B18,F02,,N/A
M07327,POS,4,12,7327,0,183,4183,9,B01,F17,,N/A
M07328,POS,10,12,7328,5,290,10290,7,B09,F03,,N/A
M07329,POS,10,12,7329,5,271,10271,7,B09,F19,,N/A
M07331,POS,10,12,7331,5,220,10220,7,B09,F21,,N/A
M07332,POS,4,13,7332,0,55,4055,9,B11,F22,,N/A
M07333,POS,10,12,7333,5,217,10217,7,B09,F18,,N/A
M07334,POS,9,23,7334,9,284,9284,8,B05,F02,,N/A
M07335,POS,9,23,7335,9,322,9322,8,B04,F09,,N/A
M07337,POS,4,15,7337,0,315,4315,9,B18,F06,,N/A
M07338,POS,10,11,7338,5,77,10077,7,B12,F10,,N/A
M07339,POS,4,12,7339,0,232,4232,9,B01,F16,,N/A
M07340,POS,9,11,7340,9,41,9041,8,B03,F17,,N/A
M07341,POS,9,11,7341,9,56,9056,8,B03,F02,,N/A
M07342,POS,4,14,7342,0,363,4363,9,B06,F02,,N/A
M07343,POS,4,14,7343,0,452,4452,9,B07,F02,,N/A
M07345,POS,4,14,7345,0,343,4343,9,B06,F05,,N/A
M07346,POS,9,17,7346,9,444,9444,8,B09,F04,,N/A
M07347,POS,10,12,7347,5,201,10201,7,B08,F00,,N/A
M07348,POS,10,12,7348,5,291,10291,7,B08,F08,,N/A
M07349,POS,10,12,7349,5,255,10255,7,B09,F06,,N/A
M07351,POS,6,13,7351,2,62,6062,6,B10,F01,,N/A
M07352,POS,6,13,7352,2,83,6083,6,B10,F04,,N/A
M07353,POS,6,13,7353,2,128,6128,6,B10,F18,,N/A
M07354,POS,9,17,7354,9,466,9466,8,B08,F22,,N/A
M07356,POS,9,23,7356,9,196,9196,8,B17,F21,,N/A
M07357,POS,9,23,7357,9,282,9282,8,B04,F21,,N/A
M07359,POS,4,23,7359,0,322,4322,9,B03,F04,,N/A
M07360,POS,4,23,7360,0,212,4212,9,B03,F14,,N/A
M07362,POS,4,23,7362,0,246,4246,9,B03,F16,,N/A
M07363,POS,4,23,7363,0,213,4213,9,B03,F12,,N/A
M07364,POS,4,15,7364,0,259,4259,9,B19,F01,,N/A
M07365,POS,4,15,7365,0,316,4316,9,B18,F23,,N/A
M07367,POS,4,23,7367,0,301,4301,9,B02,F06,,N/A
M07368,POS,4,23,7368,0,283,4283,9,B02,F20,,N/A
M07369,POS,4,23,7369,0,303,4303,9,B02,F23,,N/A
M07370,POS,4,15,7370,0,297,4297,9,B18,F04,,N/A
M07371,POS,4,15,7371,0,278,4278,9,B19,F02,,N/A
M07372,POS,10,13,7372,5,173,10173,7,B04,F12,,N/A
M07373,POS,10,13,7373,5,174,10174,7,B04,F08,,N/A
M07374,POS,4,13,7374,0,130,4130,9,B11,F20,,N/A
M07376,POS,9,17,7376,9,378,9378,8,B08,F11,,N/A
M07377,POS,9,15,7377,9,280,9280,8,B12,F04,,N/A
M07378,POS,9,15,7378,9,298,9298,8,B13,F14,,N/A
M07379,POS,9,17,7379,9,377,9377,8,B08,F15,,N/A
M07380,POS,9,15,7380,9,338,9338,8,B01,F22,,N/A
M07381,POS,9,17,7381,9,356,9356,8,B08,F16,,N/A
M07382,POS,10,12,7382,5,218,10218,7,B09,F13,,N/A
M07383,POS,10,12,7383,5,203,10203,7,B08,F24,,N/A
M07386,POS,10,12,7386,5,253,10253,7,B08,F14,,N/A
M07387,POS,10,12,7387,5,204,10204,7,B08,F07,,N/A
M07388,POS,10,12,7388,5,188,10188,7,B09,F07,,N/A
M07389,POS,10,12,7389,5,219,10219,7,B09,F09,,N/A
M07390,POS,10,12,7390,5,236,10236,7,B09,F15,,N/A
M07391,POS,10,12,7391,5,270,10270,7,B08,F02,,N/A
M07392,POS,10,12,7392,5,233,10233,7,B08,F01,,N/A
M07393,POS,9,17,7393,9,355,9355,8,B08,F20,,N/A
M07394,POS,6,13,7394,2,162,6162,6,B17,F10,,N/A
M07395,POS,6,13,7395,2,190,6190,6,B17,F11,,N/A
M07396,POS,6,13,7396,2,90,6090,6,B11,F12,,N/A
M07397,POS,9,22,7397,9,288,9288,8,B04,F20,,N/A
M07398,POS,9,22,7398,9,287,9287,8,B05,F13,,N/A
M07399,POS,4,13,7399,0,142,4142,9,B10,F10,,N/A
M07400,POS,4,13,7400,0,94,4094,9,B11,F14,,N/A
M07401,POS,4,13,7401,0,84,4084,9,B10,F12,,N/A
M07402,POS,10,11,7402,5,29,10029,7,B04,F07,,N/A
M07403,POS,4,13,7403,0,129,4129,9,B11,F19,,N/A
M07405,POS,4,13,7405,0,117,4117,9,B10,F06,,N/A
M07406,POS,4,13,7406,0,106,4106,9,B11,F23,,N/A
M07407,POS,4,13,7407,0,95,4095,9,B11,F18,,N/A
M07408,POS,4,13,7408,0,85,4085,9,B11,F02,,N/A
M07409,POS,4,13,7409,0,108,4108,9,B10,F00,,N/A
M07410,POS,4,13,7410,0,107,4107,9,B10,F05,,N/A
M07411,POS,4,13,7411,0,119,4119,9,B11,F13,,N/A
M07412,POS,10,11,7412,5,36,10036,7,B12,F07,,N/A
M07413,POS,10,10,7413,5,16,10016,7,B13,F22,,N/A
M07416,POS,9,23,7416,9,281,9281,8,B05,F00,,N/A
M07417,POS,9,23,7417,9,247,9247,8,B05,F14,,N/A
M07418,POS,9,23,7418,9,301,9301,8,B04,F02,,N/A
M07419,POS,9,23,7419,9,230,9230,8,B05,F06,,N/A
M07423,POS,9,23,7423,9,283,9283,8,B04,F15,,N/A
M07424,POS,9,17,7424,9,335,9335,8,B08,F18,,N/A
M07426,POS,9,14,7426,9,512,9512,8,B16,F17,,N/A
M07427,POS,11,13,7427,6,206,11206,4,B13,F18,,N/A
M07428,POS,9,14,7428,9,511,9511,8,B16,F12,,N/A
M07429,POS,9,14,7429,9,525,9525,8,B16,F09,,N/A
M07430,POS,9,14,7430,9,523,9523,8,B17,F17,,N/A
M07431,POS,9,10,7431,9,25,9025,8,B14,F05,,N/A
M07432,POS,4,22,7432,0,388,4388,9,B03,F20,,N/A
M07433,POS,4,22,7433,0,389,4389,9,B02,F03,,N/A
M07434,POS,11,11,7434,6,33,11033,4,B13,F22,,N/A
M07435,POS,9,14,7435,9,494,9494,8,B17,F13,,N/A
M07436,POS,9,14,7436,9,364,9364,8,B01,F17,,N/A
M07437,POS,10,12,7437,5,232,10232,7,B09,F16,,N/A
M07438,POS,10,12,7438,5,171,10171,7,B09,F24,,N/A
M07439,POS,9,15,7439,9,260,9260,8,B13,F08,,N/A
M07440,POS,9,15,7440,9,296,9296,8,B12,F09,,N/A
M07441,POS,9,15,7441,9,357,9357,8,B13,F07,,N/A
M07442,POS,9,15,7442,9,279,9279,8,B12,F15,,N/A
M07444,POS,9,15,7444,9,297,9297,8,B13,F15,,N/A
M07445,POS,9,15,7445,9,316,9316,8,B13,F06,,N/A
M07446,POS,9,15,7446,9,336,9336,8,B13,F20,,N/A
M07447,POS,10,12,7447,5,170,10170,7,B08,F15,,N/A
M07448,POS,11,11,7448,6,21,11021,4,B12,F24,,N/A
M07450,POS,9,17,7450,9,376,9376,8,B09,F17,,N/A
M07451,POS,9,17,7451,9,464,9464,8,B09,F20,,N/A
M07452,POS,10,12,7452,5,202,10202,7,B09,F22,,N/A
M07453,POS,11,10,7453,6,31,11031,4,B16,F23,,N/A
M07455,POS,9,17,7455,9,463,9463,8,B09,F02,,N/A
M07456,POS,11,10,7456,6,19,11019,4,B17,F08,,N/A
M07457,POS,9,23,7457,9,249,9249,8,B04,F03,,N/A
M07459,POS,9,17,7459,9,422,9422,8,B08,F03,,N/A
M07460,POS,9,17,7460,9,313,9313,8,B08,F13,,N/A
M07461,POS,9,15,7461,9,293,9293,8,B12,F24,,N/A
M07462,POS,10,10,7462,5,25,10025,7,B13,F18,,N/A
M07463,POS,10,11,7463,5,61,10061,7,B13,F01,,N/A
M07464,POS,10,10,7464,5,19,10019,7,B13,F19,,N/A
M07465,POS,9,15,7465,9,257,9257,8,B12,F07,,N/A
M07466,POS,10,10,7466,5,15,10015,7,B12,F15,,N/A
M07467,POS,9,15,7467,9,275,9275,8,B12,F11,,N/A
M07468,POS,10,10,7468,5,24,10024,7,B12,F23,,N/A
M07470,POS,10,10,7470,5,30,10030,7,B13,F07,,N/A
M07471,POS,10,10,7471,5,7,10007,7,B13,F14,,N/A
M07473,POS,10,10,7473,5,14,10014,7,B13,F20,,N/A
M07475,POS,10,10,7475,5,4,10004,7,B13,F06,,N/A
M07476,POS,10,10,7476,5,18,10018,7,B12,F03,,N/A
M07477,POS,4,14,7477,0,386,4386,9,B07,F05,,N/A
M07478,POS,11,22,7478,6,350,11350,4,B15,F05,,N/A
M07479,POS,4,14,7479,0,365,4365,9,B06,F12,,N/A
M07480,POS,9,11,7480,9,49,9049,8,B02,F12,,N/A
M07481,POS,9,11,7481,9,48,9048,8,B03,F01,,N/A
M07483,POS,9,11,7483,9,28,9028,8,B02,F09,,N/A
M07484,POS,9,11,7484,9,42,9042,8,B02,F16,,N/A
M07485,POS,10,12,7485,5,187,10187,7,B09,F10,,N/A
M07487,POS,10,12,7487,5,172,10172,7,B08,F21,,N/A
M07489,POS,9,16,7489,9,469,9469,8,B13,F24,,N/A
M07490,POS,10,10,7490,5,3,10003,7,B12,F17,,N/A
M07492,POS,10,10,7492,5,12,10012,7,B12,F22,,N/A
M07493,POS,9,22,7493,9,366,9366,8,B04,F00,,N/A
M07494,POS,9,22,7494,9,346,9346,8,B05,F08,,N/A
M07495,POS,11,11,7495,6,88,11088,4,B17,F22,,N/A
M07497,POS,9,22,7497,9,305,9305,8,B04,F24,,N/A
M07498,POS,4,12,7498,0,219,4219,9,B01,F10,,N/A
M07499,POS,4,11,7499,0,70,4070,9,B16,F22,,N/A
M07500,POS,4,11,7500,0,99,4099,9,B16,F05,,N/A
M07501,POS,4,12,7501,0,202,4202,9,B00,F17,,N/A
M07502,POS,4,12,7502,0,201,4201,9,B01,F09,,N/A
M07503,POS,4,12,7503,0,217,4217,9,B00,F14,,N/A
M07504,POS,10,13,7504,5,162,10162,7,B04,F15,,N/A
M07505,POS,11,22,7505,6,349,11349,4,B14,F03,,N/A
M07506,POS,10,12,7506,5,200,10200,7,B08,F18,,N/A
M07507,POS,10,12,7507,5,156,10156,7,B09,F14,,N/A
M07508,POS,10,12,7508,5,251,10251,7,B08,F09,,N/A
M07509,POS,4,13,7509,0,90,4090,9,B10,F20,,N/A
M07510,POS,4,12,7510,0,220,4220,9,B00,F22,,N/A
M07511,POS,10,12,7511,5,186,10186,7,B08,F04,,N/A
M07512,POS,10,12,7512,5,234,10234,7,B08,F12,,N/A
M07515,POS,4,22,7515,0,411,4411,9,B09,F21,,N/A
M07516,POS,9,22,7516,9,306,9306,8,B04,F05,,N/A
M07517,POS,4,15,7517,0,317,4317,9,B18,F22,,N/A
M07519,POS,4,15,7519,0,358,4358,9,B07,F10,,N/A
M07521,POS,4,12,7521,0,154,4154,9,B09,F17,,N/A
M07525,POS,4,15,7525,0,338,4338,9,B06,F18,,N/A
M07527,POS,11,10,7527,6,18,11018,4,B16,F01,,N/A
M07528,POS,9,16,7528,9,503,9503,8,B13,F09,,N/A
M07529,POS,4,12,7529,0,168,4168,9,B08,F05,,N/A
M07530,POS,4,12,7530,0,215,4215,9,B01,F03,,N/A
M07532,POS,10,12,7532,5,254,10254,7,B08,F22,,N/A
M07535,POS,9,23,7535,9,262,9262,8,B16,F23,,N/A
M07537,POS,9,23,7537,9,264,9264,8,B05,F22,,N/A
M07539,POS,9,23,7539,9,228,9228,8,B05,F10,,N/A
M07542,POS,9,16,7542,9,487,9487,8,B13,F05,,N/A
M07544,POS,9,17,7544,9,465,9465,8,B09,F13,,N/A
M07545,POS,9,17,7545,9,332,9332,8,B09,F06,,N/A
M07546,POS,9,17,7546,9,401,9401,8,B08,F06,,N/A
M07547,POS,10,13,7547,5,122,10122,7,B05,F14,,N/A
M07548,POS,9,22,7548,9,325,9325,8,B05,F01,,N/A
M07549,POS,9,22,7549,9,269,9269,8,B05,F24,,N/A
M07550,POS,10,13,7550,5,148,10148,7,B04,F05,,N/A
M07553,POS,10,12,7553,5,237,10237,7,B09,F17,,N/A
M07554,POS,4,23,7554,0,192,4192,9,B14,F02,,N/A
M07556,POS,4,12,7556,0,141,4141,9,B00,F21,,N/A
M07557,POS,4,12,7557,0,233,4233,9,B00,F06,,N/A
M07561,POS,4,12,7561,0,172,4172,9,B00,F07,,N/A
M07564,POS,4,12,7564,0,204,4204,9,B00,F05,,N/A
M07570,POS,10,12,7570,5,214,10214,7,B08,F13,,N/A
M07571,POS,10,12,7571,5,185,10185,7,B08,F03,,N/A
M07572,POS,10,11,7572,5,47,10047,7,B04,F00,,N/A
M07573,POS,11,22,7573,6,436,11436,4,B15,F14,,N/A
M07576,POS,9,14,7576,9,471,9471,8,B00,F16,,N/A
M07577,POS,9,15,7577,9,383,9383,8,B00,F21,,N/A
M07578,POS,11,22,7578,6,309,11309,4,B14,F22,,N/A
M07579,POS,9,14,7579,9,407,9407,8,B01,F01,,N/A
M07580,POS,9,14,7580,9,429,9429,8,B00,F22,,N/A
M07581,POS,11,22,7581,6,413,11413,4,B15,F06,,N/A
M07582,POS,9,14,7582,9,363,9363,8,B01,F20,,N/A
M07583,POS,9,12,7583,9,182,9182,8,B10,F01,,N/A
M07584,POS,9,14,7584,9,450,9450,8,B01,F16,,N/A
M07586,POS,9,12,7586,9,197,9197,8,B11,F05,,N/A
M07587,POS,10,12,7587,5,199,10199,7,B08,F16,,N/A
M07588,POS,9,14,7588,9,526,9526,8,B16,F00,,N/A
M07589,POS,9,14,7589,9,365,9365,8,B00,F24,,N/A
M07590,POS,9,22,7590,9,345,9345,8,B05,F09,,N/A
M07591,POS,9,14,7591,9,385,9385,8,B01,F04,,N/A
M07592,POS,9,14,7592,9,384,9384,8,B01,F21,,N/A
M07593,POS,9,14,7593,9,451,9451,8,B01,F10,,N/A
M07595,POS,9,14,7595,9,510,9510,8,B17,F23,,N/A
M07598,POS,9,17,7598,9,442,9442,8,B08,F24,,N/A
M07599,POS,10,10,7599,5,2,10002,7,B13,F21,,N/A
M07600,POS,10,10,7600,5,23,10023,7,B13,F13,,N/A
M07601,ETC,9,17,7601,9,501,9501,8,B20,,,N/A
M07602,POS,9,23,7602,9,250,9250,8,B05,F04,,N/A
M07603,POS,9,17,7603,9,374,9374,8,B09,F12,,N/A
M07604,POS,9,17,7604,9,484,9484,8,B09,F23,,N/A
M07605,POS,4,11,7605,0,39,4039,9,,,,N/A
M07606,POS,9,17,7606,9,333,9333,8,B09,F03,,N/A
M07607,POS,10,10,7607,5,8,10008,7,B12,F02,,N/A
M07608,POS,9,17,7608,9,440,9440,8,B09,F16,,N/A
M07609,POS,9,23,7609,9,211,9211,8,B16,F07,,N/A
M07610,POS,9,23,7610,9,227,9227,8,B16,F03,,N/A
M07611,POS,10,12,7611,5,238,10238,7,B09,F12,,N/A
M07612,POS,9,16,7612,9,486,9486,8,B13,F21,,N/A
M07613,POS,9,17,7613,9,423,9423,8,B09,F05,,N/A
M07614,POS,10,13,7614,5,135,10135,7,B05,F04,,N/A
M07615,POS,10,13,7615,5,147,10147,7,B05,F12,,N/A
M07616,POS,9,17,7616,9,446,9446,8,B09,F10,,N/A
M07617,POS,10,13,7617,5,146,10146,7,B04,F16,,N/A
M07619,POS,10,13,7619,5,159,10159,7,B04,F10,,N/A
M07620,POS,10,13,7620,5,160,10160,7,B05,F24,,N/A
M07622,POS,10,10,7622,5,13,10013,7,B12,F13,,N/A
M07623,POS,9,17,7623,9,424,9424,8,B08,F05,,N/A
M07624,POS,10,13,7624,5,134,10134,7,B05,F22,,N/A
M07629,POS,9,14,7629,9,508,9508,8,B01,F11,,N/A
M07630,POS,9,14,7630,9,409,9409,8,B01,F07,,N/A
M07632,POS,10,11,7632,5,28,10028,7,B05,F01,,N/A
M07633,POS,10,11,7633,5,34,10034,7,B05,F13,,N/A
M07636,POS,10,11,7636,5,65,10065,7,B05,F07,,N/A
M07637,POS,10,11,7637,5,66,10066,7,B05,F02,,N/A
M07638,POS,10,11,7638,5,41,10041,7,B04,F04,,N/A
M07639,POS,10,11,7639,5,57,10057,7,B04,F09,,N/A
M07640,POS,9,14,7640,9,387,9387,8,B00,F17,,N/A
M07641,POS,9,14,7641,9,453,9453,8,B00,F11,,N/A
M07643,POS,9,14,7643,9,430,9430,8,B00,F23,,N/A
M07644,POS,10,11,7644,5,58,10058,7,B04,F11,,N/A
M07645,POS,10,11,7645,5,50,10050,7,B05,F06,,N/A
M07646,POS,10,12,7646,5,216,10216,7,B09,F20,,N/A
M07647,POS,9,17,7647,9,400,9400,8,B09,F21,,N/A
M07648,POS,9,17,7648,9,421,9421,8,B09,F14,,N/A
M07649,POS,9,15,7649,9,404,9404,8,B00,F08,,N/A
M07651,POS,9,14,7651,9,472,9472,8,B01,F08,,N/A
M07653,POS,9,14,7653,9,491,9491,8,B01,F18,,N/A
M07655,POS,9,14,7655,9,408,9408,8,B00,F09,,N/A
M07656,POS,9,14,7656,9,431,9431,8,B00,F15,,N/A
M07657,POS,10,10,7657,5,17,10017,7,B13,F05,,N/A
M07659,POS,10,13,7659,5,206,10206,7,B04,F02,,N/A
M07663,POS,9,14,7663,9,473,9473,8,B01,F02,,N/A
M07664,POS,9,17,7664,9,483,9483,8,B09,F08,,N/A
M07666,POS,9,16,7666,9,468,9468,8,B12,F21,,N/A
M07669,POS,9,13,7669,9,91,9091,8,B06,F06,,N/A
M07671,POS,9,13,7671,9,54,9054,8,B07,F00,,N/A
M07678,POS,4,13,7678,0,80,4080,9,B10,F04,,N/A
M07679,POS,4,22,7679,0,328,4328,9,B09,F10,,N/A
M07680,POS,4,22,7680,0,347,4347,9,B02,F09,,N/A
M07681,POS,9,14,7681,9,452,9452,8,B00,F01,,N/A
M07682,POS,11,22,7682,6,392,11392,4,B14,F04,,N/A
M07683,POS,9,12,7683,9,126,9126,8,B10,F23,,N/A
M07684,POS,9,17,7684,9,462,9462,8,B08,F14,,N/A
M07685,POS,9,17,7685,9,420,9420,8,B09,F09,,N/A
M07686,POS,9,10,7686,9,7,9007,8,B14,F09,,N/A
M07687,POS,9,10,7687,9,24,9024,8,B14,F11,,N/A
M07688,POS,9,10,7688,9,19,9019,8,B14,F07,,N/A
M07689,POS,9,13,7689,9,80,9080,8,B07,F13,,N/A
M07690,POS,9,12,7690,9,273,9273,8,B18,F00,,N/A
M07691,POS,9,13,7691,9,81,9081,8,B07,F23,,N/A
M07692,POS,9,13,7692,9,102,9102,8,B07,F10,,N/A
M07694,POS,9,10,7694,9,14,9014,8,B15,F14,,N/A
M07695,POS,9,10,7695,9,2,9002,8,B14,F13,,N/A
M07696,POS,9,10,7696,9,4,9004,8,B14,F01,,N/A
M07697,POS,9,11,7697,9,37,9037,8,B14,F22,,N/A
M07698,POS,9,10,7698,9,10,9010,8,B15,F15,,N/A
M07710,POS,9,13,7710,9,93,9093,8,B06,F11,,N/A
M07711,POS,9,10,7711,9,15,9015,8,B15,F20,,N/A
M07712,POS,9,10,7712,9,18,9018,8,B15,F01,,N/A
M07713,POS,9,13,7713,9,191,9191,8,B02,F23,,N/A
M07714,POS,4,22,7714,0,348,4348,9,B09,F16,,N/A
M07715,POS,9,14,7715,9,428,9428,8,B01,F03,,N/A
M07716,POS,4,22,7716,0,308,4308,9,B03,F23,,N/A
M07717,POS,9,22,7717,9,389,9389,8,B04,F11,,N/A
M07719,POS,4,13,7719,0,54,4054,9,B10,F07,,N/A
M07720,POS,9,10,7720,9,23,9023,8,B15,F11,,N/A
M07721,POS,9,13,7721,9,64,9064,8,B07,F20,,N/A
M07722,POS,9,13,7722,9,104,9104,8,B07,F06,,N/A
M07723,POS,9,13,7723,9,206,9206,8,B02,F00,,N/A
M07724,POS,9,13,7724,9,92,9092,8,B06,F19,,N/A
M07726,POS,9,13,7726,9,103,9103,8,B07,F07,,N/A
M07729,POS,4,22,7729,0,367,4367,9,B03,F19,,N/A
M07730,POS,9,14,7730,9,406,9406,8,B01,F13,,N/A
M07731,POS,9,12,7731,9,180,9180,8,B10,F02,,N/A
M07732,POS,9,13,7732,9,162,9162,8,B03,F18,,N/A
M07733,POS,9,13,7733,9,190,9190,8,B02,F06,,N/A
M07734,POS,9,13,7734,9,189,9189,8,B03,F15,,N/A
M07735,POS,9,13,7735,9,205,9205,8,B03,F21,,N/A
M07736,POS,9,13,7736,9,148,9148,8,B02,F03,,N/A
M07737,POS,4,13,7737,0,82,4082,9,B10,F23,,N/A
M07738,POS,4,13,7738,0,92,4092,9,B11,F04,,N/A
M07739,POS,4,12,7739,0,271,4271,9,B00,F18,,N/A
M07740,POS,4,13,7740,0,71,4071,9,B10,F18,,N/A
M07741,POS,4,13,7741,0,62,4062,9,B11,F16,,N/A
M07742,POS,9,13,7742,9,135,9135,8,B02,F04,,N/A
M07743,POS,9,13,7743,9,176,9176,8,B03,F24,,N/A
M07744,POS,9,13,7744,9,221,9221,8,B03,F14,,N/A
M07745,POS,9,13,7745,9,72,9072,8,B06,F05,,N/A
M07746,POS,9,13,7746,9,114,9114,8,B06,F14,,N/A
M07747,POS,9,13,7747,9,55,9055,8,B07,F09,,N/A
M07748,POS,9,13,7748,9,63,9063,8,B07,F24,,N/A
M07749,POS,9,12,7749,9,136,9136,8,B10,F18,,N/A
M07750,POS,9,12,7750,9,112,9112,8,B11,F03,,N/A
M07751,POS,9,12,7751,9,101,9101,8,B11,F22,,N/A
M07752,POS,9,14,7752,9,386,9386,8,B01,F24,,N/A
M07753,POS,9,14,7753,9,343,9343,8,B00,F20,,N/A
M07754,POS,9,22,7754,9,327,9327,8,B05,F15,,N/A
M07755,POS,9,22,7755,9,347,9347,8,B05,F23,,N/A
M07756,POS,10,11,7756,5,79,10079,7,B13,F00,,N/A
M07757,POS,10,11,7757,5,100,10100,7,B12,F04,,N/A
M07758,POS,10,10,7758,5,20,10020,7,B13,F10,,N/A
M07759,POS,10,11,7759,5,88,10088,7,B12,F00,,N/A
M07761,POS,9,22,7761,9,326,9326,8,B04,F13,,N/A
M07762,POS,9,22,7762,9,368,9368,8,B04,F08,,N/A
M07763,POS,9,22,7763,9,289,9289,8,B05,F05,,N/A
M07764,POS,9,22,7764,9,367,9367,8,B04,F01,,N/A
M07766,POS,9,22,7766,9,307,9307,8,B04,F16,,N/A
M07767,POS,9,22,7767,9,308,9308,8,B04,F14,,N/A
M07768,POS,9,12,7768,9,138,9138,8,B11,F01,,N/A
M07780,POS,4,23,7780,0,265,4265,9,B03,F21,,N/A
M07790,POS,9,13,7790,9,122,9122,8,B02,F15,,N/A
M07791,POS,9,13,7791,9,160,9160,8,B02,F11,,N/A
M07792,POS,9,13,7792,9,174,9174,8,B03,F08,,N/A
M07793,POS,9,13,7793,9,123,9123,8,B03,F13,,N/A
M07794,POS,9,13,7794,9,134,9134,8,B02,F08,,N/A
M07801,POS,4,22,7801,0,345,4345,9,B03,F17,,N/A
M07804,POS,4,22,7804,0,390,4390,9,B09,F00,,N/A
M07805,POS,9,12,7805,9,274,9274,8,B19,F10,,N/A
M07806,POS,9,13,7806,9,62,9062,8,B07,F22,,N/A
M07807,POS,4,13,7807,0,189,4189,9,B05,F09,,N/A
M07808,POS,4,13,7808,0,175,4175,9,B04,F02,,N/A
M07809,POS,4,13,7809,0,161,4161,9,B04,F16,,N/A
M07828,POS,9,12,7828,9,310,9310,8,B18,F14,,N/A
M07830,POS,9,11,7830,9,60,9060,8,B15,F23,,N/A
M07831,POS,9,11,7831,9,44,9044,8,B14,F14,,N/A
M07832,POS,9,11,7832,9,67,9067,8,B15,F12,,N/A
M07833,POS,9,11,7833,9,77,9077,8,B15,F02,,N/A
M07834,POS,9,11,7834,9,68,9068,8,B15,F18,,N/A
M07835,POS,9,11,7835,9,52,9052,8,B15,F05,,N/A
M07836,POS,9,10,7836,9,30,9030,8,B15,F10,,N/A
M07837,POS,9,13,7837,9,71,9071,8,B06,F24,,N/A
M07838,POS,9,13,7838,9,90,9090,8,B06,F07,,N/A
M07839,POS,9,12,7839,9,292,9292,8,B19,F11,,N/A
M07840,POS,4,13,7840,0,221,4221,9,B04,F03,,N/A
M07841,POS,4,23,7841,0,229,4229,9,B03,F13,,N/A
M07842,POS,4,23,7842,0,282,4282,9,B03,F10,,N/A
M07843,POS,4,14,7843,0,472,4472,9,B07,F09,,N/A
M07844,POS,4,14,7844,0,364,4364,9,B07,F13,,N/A
M07845,POS,4,14,7845,0,385,4385,9,B06,F00,,N/A
M07846,POS,9,12,7846,9,219,9219,8,B18,F05,,N/A
M07847,POS,4,13,7847,0,206,4206,9,B05,F15,,N/A
M07848,POS,9,10,7848,9,20,9020,8,B14,F21,,N/A
M07849,POS,9,13,7849,9,74,9074,8,B06,F01,,N/A
M07860,POS,9,11,7860,9,46,9046,8,B02,F05,,N/A
M07861,POS,9,13,7861,9,119,9119,8,B06,F12,,N/A
M07862,POS,9,13,7862,9,131,9131,8,B06,F20,,N/A
